chunk_id,frequency_mhz,site,split,horizon,model,mae_db,rmse_db
powder_600_800,600.5,humanities,humanities_test,1,vanillalstm,7.283842086791992,7.822610378265381
powder_600_800,601.5,humanities,humanities_test,1,vanillalstm,5.283644199371338,6.088465690612793
powder_600_800,602.5,humanities,humanities_test,1,vanillalstm,3.175633668899536,3.992920398712158
powder_600_800,603.5,humanities,humanities_test,1,vanillalstm,1.8370726108551025,2.2235631942749023
powder_600_800,604.5,humanities,humanities_test,1,vanillalstm,1.4093658924102783,2.5880274772644043
powder_600_800,605.5,humanities,humanities_test,1,vanillalstm,1.176511526107788,1.9806513786315918
powder_600_800,606.5,humanities,humanities_test,1,vanillalstm,1.5983891487121582,2.684246063232422
powder_600_800,607.5,humanities,humanities_test,1,vanillalstm,1.6348992586135864,2.611936330795288
powder_600_800,608.5,humanities,humanities_test,1,vanillalstm,0.022800039499998093,0.03192563354969025
powder_600_800,609.5,humanities,humanities_test,1,vanillalstm,0.023791423067450523,0.03022949770092964
powder_600_800,610.5,humanities,humanities_test,1,vanillalstm,0.025000397115945816,0.031729165464639664
powder_600_800,611.5,humanities,humanities_test,1,vanillalstm,0.02682318724691868,0.03403448686003685
powder_600_800,612.5,humanities,humanities_test,1,vanillalstm,0.026976846158504486,0.034618034958839417
powder_600_800,613.5,humanities,humanities_test,1,vanillalstm,0.020833570510149002,0.03046303428709507
powder_600_800,614.5,humanities,humanities_test,1,vanillalstm,0.025146087631583214,0.03769504278898239
powder_600_800,615.5,humanities,humanities_test,1,vanillalstm,0.032373569905757904,0.048432428389787674
powder_600_800,616.5,humanities,humanities_test,1,vanillalstm,0.03761715069413185,0.04951595142483711
powder_600_800,617.5,humanities,humanities_test,1,vanillalstm,0.04810479283332825,0.16819605231285095
powder_600_800,618.5,humanities,humanities_test,1,vanillalstm,0.06192516162991524,0.07415774464607239
powder_600_800,619.5,humanities,humanities_test,1,vanillalstm,0.047851573675870895,0.0606079138815403
powder_600_800,620.5,humanities,humanities_test,1,vanillalstm,0.0471707284450531,0.0838749036192894
powder_600_800,621.5,humanities,humanities_test,1,vanillalstm,0.029161417856812477,0.04659031704068184
powder_600_800,622.5,humanities,humanities_test,1,vanillalstm,2.8343656063079834,3.8778324127197266
powder_600_800,623.5,humanities,humanities_test,1,vanillalstm,2.4367668628692627,3.2036635875701904
powder_600_800,624.5,humanities,humanities_test,1,vanillalstm,1.8583306074142456,2.619443893432617
powder_600_800,625.5,humanities,humanities_test,1,vanillalstm,2.4446568489074707,3.4513180255889893
powder_600_800,626.5,humanities,humanities_test,1,vanillalstm,2.05246901512146,2.9921441078186035
powder_600_800,627.5,humanities,humanities_test,1,vanillalstm,2.0628085136413574,2.979856491088867
powder_600_800,628.5,humanities,humanities_test,1,vanillalstm,1.3703824281692505,1.9131600856781006
powder_600_800,629.5,humanities,humanities_test,1,vanillalstm,1.9962224960327148,2.723576784133911
powder_600_800,630.5,humanities,humanities_test,1,vanillalstm,2.3840343952178955,3.264676570892334
powder_600_800,631.5,humanities,humanities_test,1,vanillalstm,2.553586483001709,3.370699405670166
powder_600_800,632.5,humanities,humanities_test,1,vanillalstm,2.7602944374084473,3.6354236602783203
powder_600_800,633.5,humanities,humanities_test,1,vanillalstm,2.672076940536499,3.608358383178711
powder_600_800,634.5,humanities,humanities_test,1,vanillalstm,2.418287992477417,3.22727370262146
powder_600_800,635.5,humanities,humanities_test,1,vanillalstm,2.693960189819336,3.5768868923187256
powder_600_800,636.5,humanities,humanities_test,1,vanillalstm,2.9151771068573,3.886488914489746
powder_600_800,637.5,humanities,humanities_test,1,vanillalstm,2.6675074100494385,3.6063168048858643
powder_600_800,638.5,humanities,humanities_test,1,vanillalstm,3.5097427368164062,4.70424747467041
powder_600_800,639.5,humanities,humanities_test,1,vanillalstm,3.123774290084839,4.230230331420898
powder_600_800,640.5,humanities,humanities_test,1,vanillalstm,3.02642560005188,4.040048599243164
powder_600_800,641.5,humanities,humanities_test,1,vanillalstm,2.5123701095581055,3.6759860515594482
powder_600_800,642.5,humanities,humanities_test,1,vanillalstm,0.9480329751968384,1.2976962327957153
powder_600_800,643.5,humanities,humanities_test,1,vanillalstm,1.0580204725265503,1.4282708168029785
powder_600_800,644.5,humanities,humanities_test,1,vanillalstm,1.442115068435669,1.8191338777542114
powder_600_800,645.5,humanities,humanities_test,1,vanillalstm,1.2922807931900024,1.7207597494125366
powder_600_800,646.5,humanities,humanities_test,1,vanillalstm,2.794271945953369,3.103520154953003
powder_600_800,647.5,humanities,humanities_test,1,vanillalstm,1.9321491718292236,2.3779959678649902
powder_600_800,648.5,humanities,humanities_test,1,vanillalstm,1.893133282661438,2.3959686756134033
powder_600_800,649.5,humanities,humanities_test,1,vanillalstm,2.064680337905884,2.6325736045837402
powder_600_800,650.5,humanities,humanities_test,1,vanillalstm,2.1745293140411377,2.738778829574585
powder_600_800,651.5,humanities,humanities_test,1,vanillalstm,2.4767019748687744,3.157565116882324
powder_600_800,652.5,humanities,humanities_test,1,vanillalstm,2.120072841644287,2.752180814743042
powder_600_800,653.5,humanities,humanities_test,1,vanillalstm,1.5713165998458862,2.043138027191162
powder_600_800,654.5,humanities,humanities_test,1,vanillalstm,1.4187849760055542,1.918784737586975
powder_600_800,655.5,humanities,humanities_test,1,vanillalstm,1.3553245067596436,1.701932668685913
powder_600_800,656.5,humanities,humanities_test,1,vanillalstm,0.9433523416519165,1.5577725172042847
powder_600_800,657.5,humanities,humanities_test,1,vanillalstm,1.9160171747207642,2.5125434398651123
powder_600_800,658.5,humanities,humanities_test,1,vanillalstm,1.8886680603027344,2.258233070373535
powder_600_800,659.5,humanities,humanities_test,1,vanillalstm,1.6879082918167114,2.256067991256714
powder_600_800,660.5,humanities,humanities_test,1,vanillalstm,1.1934322118759155,1.833844542503357
powder_600_800,661.5,humanities,humanities_test,1,vanillalstm,0.8094549179077148,1.2275726795196533
powder_600_800,662.5,humanities,humanities_test,1,vanillalstm,1.2943663597106934,1.6552445888519287
powder_600_800,663.5,humanities,humanities_test,1,vanillalstm,1.347334384918213,1.7810890674591064
powder_600_800,664.5,humanities,humanities_test,1,vanillalstm,1.7030293941497803,2.2268645763397217
powder_600_800,665.5,humanities,humanities_test,1,vanillalstm,1.492464303970337,2.072023868560791
powder_600_800,666.5,humanities,humanities_test,1,vanillalstm,1.5308256149291992,2.2040555477142334
powder_600_800,667.5,humanities,humanities_test,1,vanillalstm,1.9443349838256836,2.5449750423431396
powder_600_800,668.5,humanities,humanities_test,1,vanillalstm,1.2507305145263672,1.6660642623901367
powder_600_800,669.5,humanities,humanities_test,1,vanillalstm,1.187234878540039,1.7221680879592896
powder_600_800,670.5,humanities,humanities_test,1,vanillalstm,1.2941014766693115,1.8654299974441528
powder_600_800,671.5,humanities,humanities_test,1,vanillalstm,1.3019285202026367,1.75813627243042
powder_600_800,672.5,humanities,humanities_test,1,vanillalstm,1.2213356494903564,1.6586360931396484
powder_600_800,673.5,humanities,humanities_test,1,vanillalstm,0.9155771732330322,1.3227580785751343
powder_600_800,674.5,humanities,humanities_test,1,vanillalstm,0.50590580701828,0.7603707909584045
powder_600_800,675.5,humanities,humanities_test,1,vanillalstm,0.3890310227870941,0.6276698112487793
powder_600_800,676.5,humanities,humanities_test,1,vanillalstm,0.01684233918786049,0.028168007731437683
powder_600_800,677.5,humanities,humanities_test,1,vanillalstm,0.015164103358983994,0.027580395340919495
powder_600_800,678.5,humanities,humanities_test,1,vanillalstm,0.013615172356367111,0.01921713352203369
powder_600_800,679.5,humanities,humanities_test,1,vanillalstm,0.012700878083705902,0.020206011831760406
powder_600_800,680.5,humanities,humanities_test,1,vanillalstm,0.012380496598780155,0.019845442846417427
powder_600_800,681.5,humanities,humanities_test,1,vanillalstm,0.012282920069992542,0.019931895658373833
powder_600_800,682.5,humanities,humanities_test,1,vanillalstm,0.014333746396005154,0.023337097838521004
powder_600_800,683.5,humanities,humanities_test,1,vanillalstm,0.012930301018059254,0.026589514687657356
powder_600_800,684.5,humanities,humanities_test,1,vanillalstm,0.012231317348778248,0.018957875669002533
powder_600_800,685.5,humanities,humanities_test,1,vanillalstm,0.012876862660050392,0.027452336624264717
powder_600_800,686.5,humanities,humanities_test,1,vanillalstm,0.06906422227621078,0.18663311004638672
powder_600_800,687.5,humanities,humanities_test,1,vanillalstm,0.013523698784410954,0.026926837861537933
powder_600_800,688.5,humanities,humanities_test,1,vanillalstm,0.01358101051300764,0.01844756305217743
powder_600_800,689.5,humanities,humanities_test,1,vanillalstm,0.014004409313201904,0.019131390377879143
powder_600_800,690.5,humanities,humanities_test,1,vanillalstm,0.5411015748977661,0.7944306135177612
powder_600_800,691.5,humanities,humanities_test,1,vanillalstm,0.572323203086853,0.7621099948883057
powder_600_800,692.5,humanities,humanities_test,1,vanillalstm,1.1175470352172852,1.3857442140579224
powder_600_800,693.5,humanities,humanities_test,1,vanillalstm,0.9663475751876831,1.3369823694229126
powder_600_800,694.5,humanities,humanities_test,1,vanillalstm,1.1603121757507324,1.5400207042694092
powder_600_800,695.5,humanities,humanities_test,1,vanillalstm,1.260999083518982,1.6403714418411255
powder_600_800,696.5,humanities,humanities_test,1,vanillalstm,1.2499265670776367,1.6227575540542603
powder_600_800,697.5,humanities,humanities_test,1,vanillalstm,1.2333911657333374,1.635805606842041
powder_600_800,698.5,humanities,humanities_test,1,vanillalstm,1.3589866161346436,1.7414921522140503
powder_600_800,699.5,humanities,humanities_test,1,vanillalstm,1.3399773836135864,1.7416937351226807
powder_600_800,700.5,humanities,humanities_test,1,vanillalstm,0.9731178283691406,1.242358922958374
powder_600_800,701.5,humanities,humanities_test,1,vanillalstm,0.6073787808418274,0.8371629118919373
