chunk_id,frequency_mhz,site,split,horizon,model,mae_db,rmse_db
powder_600_800,600.5,humanities,humanities_test,1,vanillalstm,7.351029396057129,8.075458526611328
powder_600_800,601.5,humanities,humanities_test,1,vanillalstm,5.162853717803955,5.9224114418029785
powder_600_800,602.5,humanities,humanities_test,1,vanillalstm,3.282923698425293,4.092813968658447
powder_600_800,603.5,humanities,humanities_test,1,vanillalstm,1.985539436340332,2.223541736602783
powder_600_800,604.5,humanities,humanities_test,1,vanillalstm,1.639007806777954,2.681025981903076
powder_600_800,605.5,humanities,humanities_test,1,vanillalstm,1.3807278871536255,2.0581188201904297
powder_600_800,606.5,humanities,humanities_test,1,vanillalstm,1.546974778175354,2.627450704574585
powder_600_800,607.5,humanities,humanities_test,1,vanillalstm,1.5170786380767822,2.5092577934265137
powder_600_800,608.5,humanities,humanities_test,1,vanillalstm,0.025088798254728317,0.0356866680085659
powder_600_800,609.5,humanities,humanities_test,1,vanillalstm,0.02522638812661171,0.03357823193073273
powder_600_800,610.5,humanities,humanities_test,1,vanillalstm,0.026918485760688782,0.0349782332777977
powder_600_800,611.5,humanities,humanities_test,1,vanillalstm,0.028295129537582397,0.03653145954012871
powder_600_800,612.5,humanities,humanities_test,1,vanillalstm,0.028464630246162415,0.03720974922180176
powder_600_800,613.5,humanities,humanities_test,1,vanillalstm,0.025213371962308884,0.036215152591466904
powder_600_800,614.5,humanities,humanities_test,1,vanillalstm,0.027302581816911697,0.04180678725242615
powder_600_800,615.5,humanities,humanities_test,1,vanillalstm,0.03112984448671341,0.05033264309167862
powder_600_800,616.5,humanities,humanities_test,1,vanillalstm,0.03385532647371292,0.0494685173034668
powder_600_800,617.5,humanities,humanities_test,1,vanillalstm,0.041349492967128754,0.16748075187206268
powder_600_800,618.5,humanities,humanities_test,1,vanillalstm,0.05208098143339157,0.07003974169492722
powder_600_800,619.5,humanities,humanities_test,1,vanillalstm,0.04492875561118126,0.05779663100838661
powder_600_800,620.5,humanities,humanities_test,1,vanillalstm,0.042540647089481354,0.07924628257751465
powder_600_800,621.5,humanities,humanities_test,1,vanillalstm,0.02875610999763012,0.045895736664533615
powder_600_800,622.5,humanities,humanities_test,1,vanillalstm,3.21991229057312,4.318087100982666
powder_600_800,623.5,humanities,humanities_test,1,vanillalstm,2.7842390537261963,3.5836410522460938
powder_600_800,624.5,humanities,humanities_test,1,vanillalstm,2.2383456230163574,3.085906982421875
powder_600_800,625.5,humanities,humanities_test,1,vanillalstm,2.8873977661132812,3.988116502761841
powder_600_800,626.5,humanities,humanities_test,1,vanillalstm,2.421116828918457,3.409313201904297
powder_600_800,627.5,humanities,humanities_test,1,vanillalstm,2.515246868133545,3.528452157974243
powder_600_800,628.5,humanities,humanities_test,1,vanillalstm,1.6119712591171265,2.2404747009277344
powder_600_800,629.5,humanities,humanities_test,1,vanillalstm,2.4051921367645264,3.2082250118255615
powder_600_800,630.5,humanities,humanities_test,1,vanillalstm,2.933692455291748,3.9386684894561768
powder_600_800,631.5,humanities,humanities_test,1,vanillalstm,3.076904058456421,4.032739639282227
powder_600_800,632.5,humanities,humanities_test,1,vanillalstm,3.447233200073242,4.4713616371154785
powder_600_800,633.5,humanities,humanities_test,1,vanillalstm,3.22802472114563,4.257425785064697
powder_600_800,634.5,humanities,humanities_test,1,vanillalstm,2.8421013355255127,3.7279813289642334
powder_600_800,635.5,humanities,humanities_test,1,vanillalstm,3.486978530883789,4.544104099273682
powder_600_800,636.5,humanities,humanities_test,1,vanillalstm,3.6493701934814453,4.74620246887207
powder_600_800,637.5,humanities,humanities_test,1,vanillalstm,3.252645254135132,4.27037239074707
powder_600_800,638.5,humanities,humanities_test,1,vanillalstm,4.4008588790893555,5.753620624542236
powder_600_800,639.5,humanities,humanities_test,1,vanillalstm,3.854017734527588,5.095737457275391
powder_600_800,640.5,humanities,humanities_test,1,vanillalstm,3.75905179977417,4.9315338134765625
powder_600_800,641.5,humanities,humanities_test,1,vanillalstm,3.0128443241119385,4.321853160858154
powder_600_800,642.5,humanities,humanities_test,1,vanillalstm,0.9104011654853821,1.264591097831726
powder_600_800,643.5,humanities,humanities_test,1,vanillalstm,1.0370985269546509,1.4450767040252686
powder_600_800,644.5,humanities,humanities_test,1,vanillalstm,1.3181264400482178,1.7411606311798096
powder_600_800,645.5,humanities,humanities_test,1,vanillalstm,1.2009479999542236,1.6503103971481323
powder_600_800,646.5,humanities,humanities_test,1,vanillalstm,3.2567038536071777,3.569087028503418
powder_600_800,647.5,humanities,humanities_test,1,vanillalstm,1.9950355291366577,2.4763975143432617
powder_600_800,648.5,humanities,humanities_test,1,vanillalstm,2.538893222808838,3.1275155544281006
powder_600_800,649.5,humanities,humanities_test,1,vanillalstm,2.741175889968872,3.359483003616333
powder_600_800,650.5,humanities,humanities_test,1,vanillalstm,3.029235363006592,3.802318811416626
powder_600_800,651.5,humanities,humanities_test,1,vanillalstm,3.3826382160186768,4.325503349304199
powder_600_800,652.5,humanities,humanities_test,1,vanillalstm,2.5850019454956055,3.158231735229492
powder_600_800,653.5,humanities,humanities_test,1,vanillalstm,2.0824573040008545,2.590447425842285
powder_600_800,654.5,humanities,humanities_test,1,vanillalstm,1.815550684928894,2.289177656173706
powder_600_800,655.5,humanities,humanities_test,1,vanillalstm,1.7709345817565918,2.1764028072357178
powder_600_800,656.5,humanities,humanities_test,1,vanillalstm,0.9830591678619385,1.6339259147644043
powder_600_800,657.5,humanities,humanities_test,1,vanillalstm,1.9751744270324707,2.6510846614837646
powder_600_800,658.5,humanities,humanities_test,1,vanillalstm,1.9188529253005981,2.349733591079712
powder_600_800,659.5,humanities,humanities_test,1,vanillalstm,1.795569896697998,2.4781174659729004
powder_600_800,660.5,humanities,humanities_test,1,vanillalstm,1.289774775505066,1.9552403688430786
powder_600_800,661.5,humanities,humanities_test,1,vanillalstm,0.7853667736053467,1.2119015455245972
powder_600_800,662.5,humanities,humanities_test,1,vanillalstm,1.3087126016616821,1.7575052976608276
powder_600_800,663.5,humanities,humanities_test,1,vanillalstm,1.5888926982879639,2.134305715560913
powder_600_800,664.5,humanities,humanities_test,1,vanillalstm,1.8138855695724487,2.4708621501922607
powder_600_800,665.5,humanities,humanities_test,1,vanillalstm,1.6709785461425781,2.3382890224456787
powder_600_800,666.5,humanities,humanities_test,1,vanillalstm,1.7875220775604248,2.5844874382019043
